	P	550680			3232
	P	550800			3337
	PB	550960			6029
	PB	551200			6397
	PB	551360			6075
	PB	551600			6393
	PB	551760			6146
	PB	552000			6614
	P	552080			2442
	P	552160			2876
	P	552240			3180
	P	552320			3253
	P	552440			3454
	P	552560			3681
	PB	552720			6750
	PB	553040			7049
	PB	553120			6245
	P	553280			3316
	P	553400			3311
	PB	553560			6863
	P	553720			2728
	P	553800			3020
	P	553880			3176
	P	554000			3369
	PB	554160			6869
	P	554320			2740
	P	554400			2856
	PB	554560			6341
	PB	554800			6052
	PB	554960			6295
	PB	555200			6236
	P	555280			2830
	P	555360			3368
	P	555440			2172
	P	555520			2922
	P	555600			3124
	P	555720			4021
	P	555840			3544
	P	555960			3029
	P	556040			3227
	P	556160			3330
	P	556240			3055
	P	556360			3609
	P	556440			2924
	P	556560			3781
	P	556680			3339
	P	556760			3000
	P	556880			3238
	P	556960			3054
	P	557040			3256
	P	557160			3907
	P	557280			3872
	P	557400			3812
	P	557520			3693
	P	557640			3651
	P	557760			3572
	P	557880			3362
	PB	558040			6587
	PB	558280			6681
	PB	558520			6554
	PB	558680			6083
	PB	558840			6142
	PB	559080			6953
	PB	559320			6292
	PB	559480			5847
	PB	559640			6539
	PB	559880			7321
	PB	560120			6383
	PB	560280			6180
	PB	560520			6383
	PB	560680			6566
	PB	560920			6563
	PB	561080			5869
	P	561200			3130
	P	561280			2946
	P	561360			3578
	P	561480			3727
	PB	561720			6361
	P	561800			2865
	P	561880			3568
	P	562000			3499
	P	562120			3084
	PB	562280			6521
	PB	562520			6463
	PB	562680			6017
	PB	562920			6707
	PB	563080			6694
	PB	563400			6977
	PB	563480			5690
	PB	563720			7168
	PB	563960			6577
	PB	564120			6161
	PB	564360			6897
	PB	564520			6232
	PB	564760			7046
	PB	565000			6756
	PB	565160			6197
	PB	565400			6612
	PB	565560			6708
	PB	565800			7273
	P	565920			2994
	P	566000			3465
	PB	566240			7122
	PB	566480			6467
	PB	566640			6521
	P	566760			2936
	P	566840			3134
	PB	567080			7036
	PB	567240			6522
	PB	567480			7066
	PB	567720			6637
	PB	567880			6411
	PB	568120			6920
	PB	568280			6668
	PB	568520			7223
	P	568640			2679
	P	568720			5759
	P	568920			2412
	P	569000			2371
	P	569040			2667
	P	569120			3691
	P	569240			3189
	P	569360			3118
	P	569440			3854
	P	569560			3960
	P	569680			3903
	P	569800			3531
	P	569920			3600
	P	570040			3055
	P	570120			3079
	P	570240			3650
	P	570360			3225
	P	570440			3059
	P	570560			3031
	P	570640			2891
	P	570720			3099
	P	570840			3414
	P	570920			3079
	P	571040			3181
	PB	571200			6504
	PB	571440			6451
	PB	571600			6097
	PB	571840			6459
	PB	572000			6157
	P	572120			2775
	P	572200			3139
	P	572320			3333
	P	572400			3187
	P	572520			3451
	P	572600			3076
	PB	572840			6803
	PB	573000			5923
	PB	573240			5918
	PB	573320			5358
	PB	573640			6546
	PB	573720			5709
	PB	573960			7379
	PB	574200			6502
	PB	574360			5837
	PB	574520			6137
	PB	574760			6579
	PB	574920			6255
	PB	575160			6550
	PB	575320			6155
	PB	575560			6543
	PB	575720			6034
	PB	575960			6253
	PB	576120			6395
	PB	576360			6701
	P	576440			2338
	P	576520			3143
	PB	576680			6706
	P	576840			3142
	P	576920			3148
	P	577040			3411
	P	577120			3149
	P	577240			3446
	P	577320			3202
	P	577440			3491
	P	577560			3346
	PB	577720			6305
	P	577840			2538
	P	577920			3077
	P	578040			3726
	P	578160			3502
	PB	578320			6538
	PB	578560			6452
	PB	578720			6248
	P	578840			3160
	P	578960			3494
	P	579040			2899
	P	579160			3736
	PB	579400			6632
	PB	579560			6201
	PB	579800			6496
	PB	579960			6333
	PB	580200			6649
	PB	580360			6273
	PB	580600			6949
	PB	580760			6662
	PB	581000			6990
	PB	581240			6452
	PB	581400			6082
	PB	581640			6459
	PB	581800			6174
	PB	582040			6767
	PB	582200			5877
	PB	582360			6576
	PB	582680			6996
	PB	582760			5517
	PB	583000			7134
	PB	583240			6970
	PB	583400			5968
	PB	583640			6777
	PB	583800			6623
	P	583960			2903
	P	584040			3031
	PB	584200			6463
	P	584320			2948
	P	584400			3025
	P	584520			3302
	P	584600			3047
	P	584720			3430
	P	584840			3227
	PB	585000			6406
	PB	585240			6311
	PB	585400			6296
	P	585520			2965
	P	585600			3062
	P	585720			3338
	P	585800			3061
	P	585920			3415
	P	586000			3128
	PB	586240			6501
	PB	586400			5961
	PB	586560			6183
	PB	586800			6346
	PB	586960			6564
	PB	587200			6620
	P	587320			2696
	P	587400			3025
	PB	587560			6438
	PB	587800			6488
	PB	587960			5965
	PB	588200			6265
	PB	588360			5714
	PB	588520			5820
	PB	588760			6345
	PB	588920			6386
	PB	589160			6323
	PB	589320			5423
	PB	589480			5960
	PB	589640			6078
	PB	589880			6074
	PB	590040			5335
	PB	590200			5927
	PB	590440			6235
	PB	590600			6132
	PB	590760			5950
	PB	591000			6540
	PB	591160			6190
	PB	591400			6089
	PB	591560			5987
	PB	591720			5807
	PB	591960			5495
	PB	592040			5289
	PB	592280			6918
	PB	592520			6721
	PB	592680			5662
	PB	592840			5990
	PB	593080			6416
	PB	593240			5562
	PB	593480			6202
	PB	593560			5209
	PB	593800			7007
	PB	594040			6725
	PB	594200			5721
	PB	594440			6017
	PB	594520			5647
	PB	594840			6951
	PB	594920			5651
	PB	595240			6114
	PB	595320			5041
	PB	595480			6330
	PB	595720			6054
	PB	595880			5859
	PB	596120			6445
	PB	596280			6025
	PB	596440			6016
	PB	596680			6075
	PB	596840			5525
	PB	597000			6631
	PB	597240			5259
	PB	597320			5789
	PB	597640			7432
	PB	597800			6175
	PB	598040			6156
	PB	598120			5803
	PB	598440			7152
	PB	598520			5087
	PB	598760			6416
	PB	598920			5279
	PB	599160			5609
	PB	599240			5382
	PB	599480			6455
	PB	599640			5919
	PB	599880			6525
	PB	600040			5532
	PB	600200			6344
	PB	600440			6360
	PB	600600			5980
	PB	600840			5516
	PB	600920			5533
	PB	601160			6503
	PB	601400			5559
	PB	601480			5508
	PB	601720			6570
	PB	601880			6124
	PB	602120			5571
	PB	602200			5080
	PB	602440			7365
	PB	602680			5245
	PB	602760			5049
	PB	603000			6558
	PB	603160			5942
	PB	603400			5672
	PB	603480			5967
	PB	603800			6094
	PB	603880			5738
	PB	604120			6845
	PB	604360			5537
	PB	604440			5766
	PB	604760			6669
	PB	604840			5766
	PB	605080			6162
	PB	605240			6106
	PB	605480			6638
	PB	605640			5813
	PB	605880			5665
	PB	605960			5704
	PB	606200			6905
	PB	606440			5585
	PB	606520			5579
	PB	606840			6269
	PB	606920			6220
	PB	607160			6282
	PB	607320			5378
	PB	607480			5770
	PB	607720			6510
	PB	607880			5570
	PB	608040			5686
	PB	608280			6150
	PB	608440			5210
	PB	608600			6168
	PB	608760			5836
	PB	609000			6249
	PB	609160			5372
	PB	609320			6070
	PB	609560			5600
	PB	609640			5499
	PB	609960			6695
	PB	610040			5801
	PB	610280			6126
	PB	610440			5843
	PB	610680			5972
	PB	610760			5227
	PB	611000			6739
	PB	611240			5290
	PB	611320			5543
	PB	611560			6388
	PB	611720			5962
	PB	611960			6089
	PB	612120			5973
	PB	612280			5890
	PB	612520			5325
	PB	612600			5765
	PB	612840			6573
	PB	613080			6191
	PB	613160			5420
	PB	613480			6581
	PB	613560			5062
	PB	613800			6456
	PB	613960			6023
	PB	614200			5776
	PB	614280			5774
	PB	614600			6857
	PB	614680			5253
	PB	614920			5623
	PB	615000			5957
	PB	615320			6643
	PB	615400			5822
	PB	615720			6082
	PB	615800			5195
	PB	616040			6656
	PB	616200			5507
	PB	616360			6197
	PB	616600			6111
	PB	616760			5453
	PB	616920			6211
	P	617040			4997
	P	617200			1808
	PB	617280			5152
	PB	617520			6016
	PB	617680			5432
	PB	617840			6247
	PB	618080			6203
	P	618160			2377
	P	618240			3012
	PB	618400			6148
	P	618520			2611
	P	618600			2890
	PB	618760			5599
	P	618880			2429
	P	618920			2603
	PB	619080			6473
	P	619240			2388
	P	619280			2479
	P	619360			3222
	P	619480			2885
	PB	619640			5897
	PB	619880			5857
	PB	619960			5981
	PB	620280			5756
	PB	620360			5308
	P	620480			3199
	P	620560			3101
	P	620680			3340
	P	620760			3369
	P	620880			3085
	P	620960			3133
	P	621080			3248
	P	621160			2568
	PB	621320			5947
	P	621440			2556
	P	621520			2739
	PB	621680			5575
	PB	621840			6013
	PB	622080			6148
	PB	622240			5641
	PB	622400			5718
	P	622520			5010
	P	622680			1490
	PB	622760			5373
	PB	623000			5892
	PB	623160			6130
	PB	623320			5827
	PB	623560			6021
	PB	623720			5763
	PB	623880			6392
	PB	624120			5977
	PB	624280			6230
	PB	624520			6647
	PB	624680			6644
	PB	624920			5783
	PB	625080			6105
	PB	625240			5531
	PB	625480			6465
	PB	625640			5900
	PB	625800			6213
	PB	626040			7124
	PB	626280			6046
	PB	626360			5235
	PB	626680			5774
	PB	626760			5974
	PB	627000			6921
	PB	627160			5837
	PB	627400			6089
	PB	627480			5395
	PB	627800			6250
	PB	627880			5375
	PB	628120			6065
	PB	628200			6008
	PB	628520			5963
	PB	628600			6174
	P	628760			2362
	P	628840			6045
	PB	629160			5591
	PB	629240			4589
	PB	629400			5987
	PB	629640			6340
	PB	629800			5502
	PB	629960			5774
	PB	630200			5636
	PB	630280			5228
	P	630400			3143
	P	630520			2893
	PB	630680			6263
	PB	630920			6064
	PB	631000			5005
	PB	631240			6567
	PB	631480			5476
	PB	631560			5177
	P	631680			3005
	P	631760			2892
	PB	631920			6243
	P	632040			2245
	P	632120			2830
	PB	632280			6230
	PB	632520			5853
	PB	632680			5186
	PB	632840			5793
	PB	633000			5788
	P	633120			2607
	P	633200			2866
	P	633280			5999
	P	633480			1357
	PB	633560			5176
	PB	633800			5821
	PB	633880			6022
	PB	634200			6850
	PB	634360			5962
	PB	634520			6042
	PB	634760			6295
	PB	634920			5414
	PB	635080			5576
	PB	635240			5508
	PB	635480			5981
	PB	635560			6003
	PB	635880			6353
	P	635920			2102
	P	636000			3625
	PB	636160			6706
	PB	636480			6217
	PB	636560			4967
	PB	636720			6361
	PB	636960			6615
	PB	637200			5621
	PB	637280			5524
	PB	637520			6470
	PB	637680			5783
	PB	637920			6005
	PB	638080			5790
	P	638160			5874
	P	638360			1893
	PB	638440			5184
	PB	638680			5736
	PB	638840			5494
	PB	639000			5731
	PB	639160			5556
	PB	639400			5645
	PB	639480			5462
	PB	639720			5888
	PB	639880			5922
	PB	640120			6383
	PB	640280			5512
	PB	640440			6030
	PB	640680			6160
	PB	640840			5443
	PB	641000			6103
	PB	641240			5972
	PB	641320			5116
	PB	641560			6410
	PB	641720			5662
	PB	641960			5958
	PB	642040			5071
	PB	642280			6316
	PB	642440			5027
	PB	642600			5522
	PB	642760			5476
	PB	643000			7019
	P	643080			2605
	P	643160			3108
	P	643280			2720
	P	643360			3011
	PB	643520			5758
	PB	643760			6287
	PB	643920			5311
	PB	644080			5149
	PB	644240			5733
	PB	644400			6105
	PB	644640			6539
	PB	644800			5381
	PB	644960			5595
	PB	645200			5795
	PB	645280			5356
	PB	645520			6700
	PB	645760			5537
	PB	645840			5507
	PB	646080			6273
	PB	646240			5810
	PB	646480			6149
	PB	646640			5397
	PB	646800			5856
	PB	646960			5815
	PB	647200			5884
	PB	647280			5201
	PB	647520			6632
	PB	647760			6214
	PB	647920			5236
	PB	648080			5444
	PB	648240			5738
	PB	648400			5823
	PB	648640			5690
	PB	648720			5620
	PB	649040			7120
	PB	649120			5340
	PB	649360			5896
	PB	649520			5414
	PB	649680			6006
	PB	649920			6143
	PB	650080			5203
	PB	650240			5777
	PB	650400			5718
	PB	650640			6309
	PB	650800			5904
	PB	650960			5479
	PB	651200			6067
	PB	651280			5898
	P	651440			3035
	P	651520			3161
	PB	651760			5946
	PB	651920			5385
	PB	652080			6223
	PB	652320			5807
	PB	652400			4947
	PB	652640			5492
	PB	652720			5447
	PB	653040			6738
	PB	653120			5245
	PB	653360			6326
	PB	653520			5800
	PB	653680			6028
	PB	653920			5936
	PB	654080			5893
	PB	654240			5689
	PB	654480			6823
	PB	654640			5401
	PB	654800			5650
	PB	655040			5971
	PB	655120			5558
	PB	655440			6647
	PB	655520			5270
	PB	655760			6963
	PB	655920			5690
	PB	656160			6166
	PB	656320			5252
	PB	656480			5658
	PB	656640			5412
	PB	656880			5798
	PB	656960			5200
	PB	657200			6103
	PB	657360			5413
	PB	657520			5698
	PB	657760			6267
	PB	657840			5159
	PB	658080			6252
	PB	658240			5506
	PB	658480			5720
	PB	658560			5476
	PB	658800			6128
	PB	658960			5920
	PB	659200			5983
	PB	659360			5432
	PB	659520			5619
	PB	659680			6326
	PB	659920			5807
	PB	660080			5742
	PB	660240			5736
	PB	660480			6272
	PB	660560			5611
	PB	660880			5704
	PB	660960			5584
	PB	661200			6281
	PB	661360			6263
	PB	661520			5969
	PB	661760			5873
	PB	661920			5055
	PB	662080			5655
	PB	662240			5838
	PB	662480			6404
	PB	662640			5435
	PB	662800			5694
	PB	662960			6069
	PB	663200			5969
	PB	663360			5188
	PB	663520			5889
	PB	663680			5576
	PB	663920			5546
	PB	664000			5241
	PB	664240			6393
	P	664320			5135
	P	664480			1721
	PB	664640			5373
	PB	664800			5958
	PB	664960			6526
	PB	665280			6583
	PB	665360			5371
	PB	665600			7124
	P	665680			2574
	P	665760			3227
	P	665880			3500
	P	666000			3098
	PB	666160			6273
	P	666280			2586
	P	666360			2844
	PB	666520			6741
	P	666680			2780
	P	666760			2940
	P	666840			3337
	P	666960			3181
	PB	667120			6170
	P	667240			2628
	P	667320			3207
	P	667400			3130
	P	667520			3115
	PB	667680			6468
	PB	667920			5977
	PB	668080			6368
	P	668200			6047
	P	668400			1917
	PB	668480			5675
	PB	668800			6122
	PB	668880			5901
	P	669000			3227
	P	669120			3956
	P	669240			3539
	P	669320			2930
	P	669440			3547
	P	669560			3368
	PB	669720			6278
	P	669840			2639
	P	669920			3086
	P	670040			2783
	P	670120			3264
	PB	670280			6549
	PB	670520			6334
	PB	670680			6083
	PB	670920			6562
	PB	671080			6229
	PB	671320			5957
	PB	671480			5869
	PB	671640			6248
	P	671760			3022
	P	671880			3496
	PB	672040			7089
	P	672200			2837
	P	672280			3168
	P	672400			3186
	P	672480			3230
	P	672600			3493
	P	672680			3114
	P	672800			3374
	P	672880			3147
	P	673000			3194
	P	673080			2907
	P	673200			3003
	P	673280			2953
	P	673360			2818
	P	673440			5614
	P	673640			1679
	P	673680			2577
	PB	673840			6459
	PB	674080			6574
	PB	674240			6185
	PB	674480			6886
	P	674600			2460
	P	674640			3091
	PB	674880			6641
	P	674960			2886
	P	675040			3547
	P	675160			3724
	P	675280			3129
	PB	675440			6337
	PB	675680			6529
	PB	675840			6092
	P	675960			7558
	P	676200			2022
	PB	676360			5420
	PB	676520			5863
	PB	676760			5884
	PB	676840			5513
	PB	677080			6326
	PB	677240			5841
	PB	677480			5761
	PB	677560			5154
	PB	677800			6674
	PB	678040			5506
	PB	678120			5135
	PB	678360			6364
	PB	678520			6440
	PB	678760			5741
	PB	678920			5267
	PB	679080			5499
	PB	679240			6397
	PB	679480			6761
	PB	679640			5893
	PB	679880			6092
	PB	680040			5817
	PB	680200			6281
	PB	680440			5849
	PB	680600			5191
	PB	680760			5600
	PB	680920			6260
	PB	681160			5758
	PB	681240			4933
	PB	681480			6695
	PB	681640			6868
	P	681800			2856
	P	681880			3157
	P	682000			3044
	P	682080			2834
	PB	682240			6109
	PB	682480			5789
	PB	682560			5742
	P	682720			3114
	P	682800			3193
	P	682920			3378
	P	683000			3295
	P	683120			3080
	P	683200			3102
	PB	683440			6056
	PB	683600			5579
	PB	683760			6070
	PB	684000			5923
	PB	684080			4938
	PB	684320			6497
	PB	684480			6517
	PB	684720			6286
	PB	684880			5873
	PB	685120			6050
	PB	685280			5983
	PB	685440			5865
	P	685560			4187
	P	685680			2176
	P	685760			2904
	P	685840			2776
	PB	686000			6630
	P	686120			2546
	P	686200			3144
	P	686320			3387
	P	686440			3395
	PB	686600			6457
	P	686720			2564
	P	686800			3211
	P	686920			3552
	P	687040			3252
	PB	687200			7090
	P	687360			2574
	P	687440			3377
	PB	687600			6651
	PB	687840			6485
	PB	688080			6565
	PB	688240			6190
	P	688360			2868
	P	688440			3445
	PB	688600			6789
	P	688760			2984
	P	688840			3046
	PB	689000			6580
	PB	689320			7158
	PB	689400			5807
	PB	689720			7219
	PB	689800			5769
	P	689960			3547
	P	690080			3295
	P	690160			3206
	P	690280			5544
	P	690440			2098
	P	690520			2654
	PB	690680			5728
	PB	690840			6040
	PB	691080			5958
	PB	691240			5949
	PB	691400			6050
	PB	691640			6285
	PB	691800			6029
	PB	692040			6249
	PB	692120			5885
	PB	692440			6610
	PB	692520			5667
	PB	692840			6401
	PB	692920			5831
	PB	693160			6904
	PB	693400			6076
	PB	693480			5990
	PB	693800			7734
	PB	693960			6324
	P	694080			2858
	P	694160			5331
	PB	694480			5672
	PB	694560			5752
	PB	694800			7087
	PB	695040			6774
	PB	695200			6763
	PB	695440			6495
	PB	695680			6895
	PB	695840			6047
	PB	696080			6810
	PB	696240			6221
	PB	696480			7226
	PB	696640			6386
	PB	696880			6767
	P	697000			2670
	P	697080			5347
	PB	697400			5394
	PB	697480			5370
	PB	697640			6338
	PB	697880			6952
	PB	698120			5814
	PB	698200			6073
	PB	698520			6399
	PB	698600			6127
	PB	698920			6014
	P	698960			7197
	P	699160			2043
	PB	699320			5773
	PB	699480			6006
	PB	699720			7000
	PB	699880			6236
	PB	700120			7140
	PB	700360			6604
	PB	700520			6607
	PB	700760			6620
	PB	700920			6814
	PB	701240			6797
	PB	701320			5970
	PB	701640			7450
	PB	701800			6353
	P	701920			2601
	P	702000			3546
	PB	702160			6700
	P	702320			3071
	P	702400			3303
	P	702520			3146
	P	702600			3575
	PB	702840			6887
	PB	703000			6442
	P	703120			2683
	P	703200			3343
	P	703320			3226
	P	703400			3710
	PB	703640			7000
	PB	703880			7297
	P	704000			2650
	P	704080			3044
	PB	704240			6654
	PB	704480			6987
	P	704600			2590
	P	704680			3159
	PB	704840			6557
	PB	705080			6741
	PB	705240			5868
	P	705360			6080
	P	705560			1820
	PB	705640			5267
	PB	705880			5946
	PB	706040			5692
	P	706120			2532
	P	706200			2972
	PB	706440			6971
	PB	706600			6433
	P	706720			2901
	P	706840			3316
	PB	707000			5847
	PB	707240			6105
	PB	707320			5035
	PB	707560			6009
	PB	707720			5669
	PB	707880			5954
	P	708000			3036
	P	708120			2736
	P	708200			3107
	P	708280			2679
	PB	708440			5916
	P	708560			2791
	P	708640			3192
	PB	708800			5758
	PB	709040			6182
	PB	709200			5525
	PB	709360			5991
	PB	709600			6540
	PB	709760			5372
	PB	709920			5696
	PB	710160			6269
	PB	710240			5569
	P	710400			2772
	P	710480			3448
	PB	710720			6738
	PB	710880			5970
	P	711000			2464
	P	711080			3332
	P	711160			3010
	P	711240			2799
	PB	711480			6205
	PB	711640			5876
	PB	711800			5920
	PB	712040			5921
	PB	712120			5207
	PB	712360			6820
	P	712480			2229
	P	712520			2580
	P	712640			3435
	P	712720			3298
	P	712840			3370
	P	712920			2855
	P	713040			3068
	P	713120			4008
	P	713240			3400
	P	713360			5139
	PB	713680			5471
	PB	713760			5545
	PB	713920			6473
	PB	714160			5864
	PB	714320			6526
	PB	714560			6511
	PB	714720			5843
	PB	714960			6673
	PB	715120			5934
	PB	715360			6455
	PB	715520			5691
	PB	715680			6310
	PB	715920			5899
	PB	716080			5824
	PB	716240			6229
	PB	716480			7029
	PB	716720			5097
	PB	716800			6545
	PB	717120			6535
	PB	717200			5171
	PB	717440			5666
	PB	717520			5362
	PB	717760			7848
	PB	718080			5738
	PB	718160			5142
	PB	718320			7145
	PB	718640			6933
	PB	718720			5677
	PB	719040			6741
	PB	719120			4871
	PB	719360			6437
	PB	719520			6654
	PB	719760			6584
	PB	719920			5192
	PB	720080			6298
	PB	720320			6526
	PB	720480			5507
	PB	720640			5423
	PB	720880			7073
	PB	721040			6381
	PB	721280			5783
	PB	721440			5890
	PB	721600			6733
	PB	721840			5640
	PB	722000			6281
	PB	722240			6022
	PB	722400			6022
	PB	722560			5923
	PB	722800			5997
	PB	722960			6227
	PB	723120			5779
	PB	723360			6921
	PB	723520			5593
	PB	723760			5926
	PB	723840			5630
	PB	724160			7665
	PB	724320			5193
	PB	724480			5730
	PB	724640			6488
	PB	724880			6443
	PB	725040			5868
	PB	725280			6539
	PB	725440			5991
	PB	725680			5995
	PB	725760			5772
	P	725920			3030
	P	726000			2569
	PB	726160			5535
	PB	726400			6368
	PB	726560			6011
	PB	726720			5932
	P	726840			2758
	P	726920			3023
	P	727000			2991
	P	727120			3301
	P	727200			2795
	P	727320			3087
	P	727400			2951
	P	727480			3074
	P	727600			3318
	P	727680			2843
	P	727760			3181
	P	727880			3240
	P	727960			2950
	P	728080			3335
	P	728160			2915
	P	728280			3369
	P	728360			2912
	P	728480			3561
	P	728560			3209
	P	728680			3705
	P	728800			3368
	P	728880			3179
	P	729000			3466
	P	729120			3071
	P	729200			3100
	P	729280			3206
	P	729400			3168
	P	729480			3070
	P	729600			3391
	P	729680			3250
	P	729800			3448
	P	729920			3021
	P	730000			3190
	P	730120			3515
	P	730200			3216
	P	730320			3389
	PB	730480			6345
	P	730600			2578
	P	730680			2856
	P	730800			3238
	P	730880			2948
	P	730960			3053
	P	731080			3280
	P	731160			3076
	P	731280			3273
	PB	731440			6147
	P	731560			2559
	P	731640			2953
	P	731720			3056
	P	731840			3128
	P	731920			2687
	P	732000			2895
	P	732120			3016
	P	732200			2539
	P	732280			2660
	P	732360			2827
	P	732440			2796
	P	732520			3012
	P	732640			3568
	P	732760			3196
	P	732840			2783
	P	732920			2853
	P	733040			3390
	P	733120			2822
	P	733200			2871
	P	733320			3221
	P	733400			2600
	P	733480			2911
	P	733560			2880
	P	733680			3099
	P	733760			2596
	P	733840			2912
	P	733920			2982
	P	734040			3155
	P	734120			2526
	P	734200			2846
	P	734280			3054
	P	734400			3289
	P	734480			2752
	P	734600			3434
	P	734680			3257
	P	734800			3082
	P	734880			2646
	P	734960			2874
	P	735040			3009
	P	735160			3292
	P	735240			2951
	P	735360			3603
	P	735480			3073
	P	735560			3100
	P	735640			3008
	P	735760			3518
	P	735840			3029
	P	735960			3386
	P	736040			3135
	P	736160			3373
	P	736280			3215
	P	736360			3002
	P	736440			3008
	P	736560			3260
	P	736640			3076
	P	736760			3310
	P	736840			3032
	P	736960			3215
	P	737040			2780
	P	737120			4381
	PB	737440			5035
	PB	737520			5522
	PB	737680			6281
	PB	737920			5650
	PB	738000			5523
	PB	738320			6469
	PB	738400			5010
	PB	738640			6799
	PB	738800			5788
	PB	738960			5746
	PB	739200			6576
	PB	739360			5686
	PB	739600			6046
	PB	739680			5796
	PB	740000			6980
	PB	740080			5413
	PB	740320			6604
	PB	740560			5885
	PB	740640			5480
	PB	740880			6558
	PB	741120			5955
	PB	741200			5246
	PB	741440			6778
	PB	741680			6245
	PB	741840			6051
	PB	742000			6173
	PB	742240			6318
	PB	742400			5750
	PB	742640			6060
	PB	742720			5226
	PB	742960			6851
	PB	743200			6023
	PB	743280			5667
	PB	743600			6930
	PB	743680			5418
	P	743800			4428
	P	743960			2950
	P	744040			2810
	P	744120			3146
	P	744240			3316
	P	744320			2843
	P	744440			2959
	P	744520			2436
	P	744600			3023
	P	744680			2683
	P	744760			2652
	P	744840			2707
	P	744960			3095
	P	745040			2852
	P	745120			2856
	P	745200			3079
	P	745320			3351
	P	745400			2595
	P	745520			3383
	P	745600			2767
	P	745680			3130
	P	745800			3174
	P	745880			2801
	P	745960			3028
	P	746080			3176
	P	746160			2826
	P	746240			3058
	P	746360			3201
	P	746440			2779
	P	746560			3061
	PB	746720			5937
	P	746840			2635
	P	746920			2767
	PB	747080			5789
	PB	747240			5421
	PB	747480			5843
	PB	747560			5207
	PB	747800			6085
	PB	747960			5569
	PB	748120			5651
	PB	748360			5549
	PB	748440			4983
	PB	748680			6616
	PB	748840			5561
	PB	749000			5468
	PB	749240			5814
	PB	749320			5028
	PB	749560			6347
	PB	749720			5255
	PB	749880			5700
	PB	750120			6237
	PB	750280			5318
	PB	750440			5934
	PB	750600			5587
	PB	750840			6171
	PB	751000			5525
	PB	751160			5877
	P	751240			2554
	P	751320			2831
	P	751440			2823
	P	751520			2974
	P	751600			2899
	P	751680			3073
	P	751800			2888
	P	751880			3089
	PB	752120			5911
	P	752160			2619
	P	752240			2836
	PB	752400			5665
	PB	752640			5826
	PB	752720			5467
	P	752880			3251
	P	752960			2898
	PB	753120			5591
	P	753240			2477
	P	753320			3188
	PB	753480			5881
	P	753600			2465
	P	753680			2570
	PB	753840			5814
	PB	754000			5463
	PB	754240			6250
	PB	754320			5306
	PB	754640			5969
	PB	754720			5385
	P	754840			2747
	P	754920			3018
	PB	755080			5720
	PB	755240			5459
	P	755360			2477
	P	755440			2908
	P	755520			4492
	P	755640			1764
	PB	755800			5174
	PB	755960			5928
	PB	756200			6546
	PB	756360			5848
	PB	756520			6260
	PB	756760			6592
	PB	756920			5383
	PB	757080			6173
	PB	757320			6879
	PB	757560			6388
	PB	757720			6229
	PB	757960			6769
	PB	758120			6190
	PB	758360			6456
	PB	758520			6124
	P	758600			2899
	P	758720			3327
	PB	758880			6121
	PB	759120			6242
	PB	759280			5639
	PB	759440			6198
	PB	759680			5592
	PB	759840			5382
	PB	760000			5410
	PB	760160			5981
	PB	760400			6414
	PB	760560			5468
	PB	760720			6064
	PB	760960			5712
	PB	761040			5210
	PB	761280			6545
	PB	761440			6216
	PB	761680			6402
	PB	761840			5478
	PB	762080			6129
	PB	762160			5300
	PB	762400			6492
	PB	762640			6220
	PB	762720			6136
	PB	763040			6579
	PB	763120			5396
	PB	763440			6571
	PB	763520			5464
	PB	763760			6052
	PB	763920			5692
	PB	764080			6237
	P	764200			2307
	P	764280			3333
	P	764360			5136
	P	764520			1932
	PB	764680			5521
	PB	764840			5591
	PB	765080			6029
	PB	765160			5183
	PB	765400			6410
	PB	765560			5484
	PB	765800			6335
	PB	765960			6009
	PB	766120			5394
	PB	766360			5431
	PB	766440			4940
	PB	766680			6572
	PB	766840			5246
	PB	767000			5818
	PB	767160			5431
	PB	767400			5652
	PB	767480			5343
	PB	767720			6269
	PB	767880			6253
	PB	768120			6882
	PB	768280			6173
	P	768400			2646
	P	768480			2965
	PB	768720			6063
	PB	768800			5144
	PB	769040			6285
	P	769120			2127
	P	769200			2915
	P	769280			3184
	P	769400			3281
	P	769480			2768
	P	769560			3206
	PB	769800			6327
	P	769880			2259
	P	769960			2937
	P	770040			3204
	P	770120			6297
	PB	770520			5500
	PB	770600			5110
	PB	770760			5920
	PB	770920			5757
	PB	771160			6367
	PB	771320			5742
	PB	771480			5811
	PB	771720			5561
	PB	771800			5248
	PB	772040			6433
	PB	772200			5527
	P	772320			2949
	P	772400			3100
	PB	772560			6391
	P	772680			2366
	P	772760			3306
	PB	773000			5857
	PB	773080			5338
	PB	773320			6294
	PB	773480			5848
	PB	773720			5959
	PB	773880			5818
	PB	774040			5953
	PB	774280			6051
	PB	774440			5960
	PB	774600			5825
	P	774720			2761
	P	774800			2930
	PB	774960			6078
	P	775080			2312
	P	775160			3058
	PB	775320			5936
	P	775440			2857
	P	775520			2736
	PB	775680			6076
	PB	775920			5918
	PB	776000			5416
	P	776160			3066
	P	776240			3239
	PB	776480			5944
	PB	776560			5598
	P	776720			3458
	P	776800			2967
	PB	777040			6202
	PB	777200			5949
	PB	777360			6017
	PB	777600			6261
	PB	777760			5733
	PB	777920			6016
	PB	778160			6491
	PB	778320			5864
	P	778440			2794
	P	778520			2985
	PB	778680			6387
	P	778800			2460
	P	778880			3046
	PB	779040			5916
	P	779160			2947
