688		B		27440		5498
689		P		27600		7236
690		B		27520		5193
691		B		27560		5139
692		P		27720		7473
693		B		27640		5387
694		B		27680		5509
695		I		27840		9437
696		B		27760		5272
697		B		27800		5422
698		P		27960		7845
699		B		27880		5907
700		B		27920		6139
701		P		28080		7476
702		B		28000		5521
703		B		28040		5177
704		P		28200		7443
705		B		28120		5289
706		B		28160		5239
707		I		28320		8732
708		B		28240		5263
709		B		28280		5442
710		P		28440		7101
711		B		28360		5312
712		B		28400		5502
713		P		28560		7007
714		B		28480		5472
715		B		28520		5648
716		P		28680		6956
717		B		28600		5793
718		B		28640		5643
719		I		28800		8064
720		B		28720		5030
721		B		28760		5000
722		P		28920		6742
723		B		28840		5103
724		B		28880		5210
725		P		29040		6540
726		B		28960		5286
727		B		29000		5386
728		P		29160		6443
729		B		29080		5138
730		B		29120		4960
731		I		29280		7683
732		B		29200		4915
733		B		29240		4926
734		P		29400		6074
735		B		29320		4927
736		B		29360		4915
737		P		29520		6183
738		B		29440		5124
739		B		29480		5292
740		P		29640		6109
741		B		29560		5094
742		B		29600		5310
743		I		29760		7281
744		B		29680		4965
745		B		29720		4889
746		P		29880		5910
747		B		29800		5044
748		B		29840		4962
749		P		30000		5442
750		B		29920		4769
751		B		29960		4762
752		P		30120		5409
753		B		30040		4621
754		B		30080		4234
755		I		30240		6362
756		B		30160		4715
757		B		30200		2720
758		P		30360		2846
759		B		30280		1893
760		B		30320		1819
761		P		30480		3096
762		B		30400		1850
763		B		30440		1749
764		P		30600		3305
765		B		30520		1831
766		B		30560		1776
767		I		30720		6663
768		B		30640		1895
769		B		30680		1767
770		P		30840		3243
771		B		30760		1717
772		B		30800		1867
773		P		30960		3430
774		B		30880		1912
775		B		30920		1929
776		P		31080		3548
777		B		31000		1704
778		B		31040		1946
779		I		31200		6697
780		B		31120		1799
781		B		31160		1682
782		P		31320		3280
783		B		31240		1782
784		B		31280		1881
785		P		31440		3529
786		B		31360		2104
787		B		31400		2076
788		P		31560		3236
789		B		31480		1940
790		B		31520		2125
791		I		31680		6694
792		B		31600		1858
793		B		31640		1854
794		P		31800		3275
795		B		31720		2119
796		B		31760		2228
797		P		31920		3351
798		B		31840		2193
799		B		31880		2196
800		P		32040		3562
801		B		31960		1968
802		B		32000		2368
803		I		32160		6833
804		B		32080		1963
805		B		32120		1851
806		P		32280		3361
807		B		32200		2104
808		B		32240		2108
809		P		32400		3440
810		B		32320		2074
811		B		32360		2300
812		P		32520		3538
813		B		32440		2343
814		B		32480		2346
815		I		32640		6871
816		B		32560		2112
817		B		32600		2390
818		P		32760		3458
819		B		32680		2596
820		B		32720		2124
821		P		32880		3580
822		B		32800		2287
823		B		32840		2505
824		P		33000		3376
825		B		32920		2149
826		B		32960		2226
827		I		33120		6910
828		B		33040		2095
829		B		33080		2249
830		P		33240		3461
831		B		33160		2361
832		B		33200		2294
833		P		33360		3540
834		B		33280		293
835		B		33320		2274
836		P		33480		3992
837		B		33400		2985
838		B		33440		2759
839		I		33600		6778
840		B		33520		2159
841		B		33560		2031
842		P		33720		3169
843		B		33640		2166
844		B		33680		2131
845		P		33840		3378
846		B		33760		2235
847		B		33800		2185
848		P		33960		3396
849		B		33880		2206
850		B		33920		2436
851		I		34080		6716
852		B		34000		2070
853		B		34040		2008
854		P		34200		3268
855		B		34120		2376
856		B		34160		2315
857		P		34320		3368
858		B		34240		2127
859		B		34280		2217
860		P		34440		3147
861		B		34360		1996
862		B		34400		2063
863		I		34560		6698
864		B		34480		1967
865		B		34520		1932
866		P		34680		3108
867		B		34600		2027
868		B		34640		2105
869		P		34800		3232
870		B		34720		2438
871		B		34760		2602
872		P		34920		2929
873		B		34840		2206
874		B		34880		2242
875		I		35040		6367
876		B		34960		2072
877		B		35000		1997
878		P		35160		2854
879		B		35080		2148
880		B		35120		2060
881		P		35280		3117
882		B		35200		2049
883		B		35240		2129
884		P		35400		3490
885		B		35320		2548
886		B		35360		2647
887		I		35520		5996
888		B		35440		2321
889		B		35480		282
890		P		35640		2615
891		B		35560		2039
892		B		35600		2118
893		P		35760		2670
894		B		35680		1955
895		B		35720		2099
896		P		35880		2615
897		B		35800		1868
898		B		35840		1853
899		I		36000		5897
900		B		35920		1625
901		B		35960		1581
902		P		36120		2464
903		B		36040		2025
904		B		36080		1887
905		P		36240		2622
906		B		36160		1820
907		B		36200		2071
908		P		36360		2770
909		B		36280		2052
910		B		36320		1995
911		I		36480		5924
912		B		36400		1985
913		B		36440		1789
914		P		36600		2499
915		B		36520		1830
916		B		36560		1922
917		P		36720		2437
918		B		36640		1839
919		B		36680		1913
920		P		36840		2455
921		B		36760		1716
922		B		36800		1925
923		I		36960		5758
924		B		36880		1818
925		B		36920		1676
926		P		37080		9099
927		B		37000		2247
928		B		37040		2169
929		P		37200		6957
930		B		37120		6683
931		B		37160		6525
932		P		37320		7790
933		B		37240		6627
934		B		37280		5236
935		I		37440		8236
936		B		37360		4032
937		B		37400		3654
938		P		37560		6633
939		B		37480		4862
940		B		37520		5460
941		P		37680		4619
942		B		37600		4853
943		B		37640		6268
944		P		37800		5249
945		B		37720		6195
946		B		37760		5977
947		I		37920		8065
948		B		37840		6236
949		B		37880		4663
950		P		38040		5485
951		B		37960		5407
952		B		38000		6485
953		P		38160		7067
954		B		38080		4353
955		B		38120		294
956		P		38280		6018
957		B		38200		4999
958		B		38240		6154
959		I		38400		7769
960		B		38320		4615
961		B		38360		4615
962		P		38520		7199
963		B		38440		5655
964		B		38480		5288
965		P		38640		6896
966		B		38560		6051
967		B		38600		5930
968		P		38760		6450
969		B		38680		5741
970		B		38720		5500
971		I		38880		6883
972		B		38800		5571
973		B		38840		5360
974		P		39000		6130
975		B		38920		5300
976		B		38960		5122
977		P		39120		6223
978		B		39040		4988
979		B		39080		5131
980		P		39240		5682
981		B		39160		5023
982		B		39200		4962
983		I		39360		5811
984		B		39280		4926
985		B		39320		4648
986		P		39480		5915
987		B		39400		4413
988		B		39440		4469
989		P		39600		5882
990		B		39520		4756
991		B		39560		4822
992		P		39720		5940
993		B		39640		5357
994		B		39680		5186
995		I		39840		6384
996		B		39760		4906
997		B		39800		5002
998		P		39960		6525
999		B		39880		5289
1000		B		39920		5551
1001		P		40080		6843
1002		B		40000		5723
1003		B		40040		6196
1004		P		40200		6880
1005		B		40120		5952
1006		B		40160		5954
1007		I		40320		6494
1008		B		40240		5995
1009		B		40280		6275
1010		P		40440		6838
1011		B		40360		5814
1012		B		40400		6077
1013		P		40560		6464
1014		B		40480		6016
1015		B		40520		5895
1016		P		40680		6387
1017		B		40600		5871
1018		B		40640		5759
1019		I		40800		7438
1020		B		40720		6253
1021		B		40760		6213
1022		P		40920		7240
1023		B		40840		6852
1024		B		40880		6837
1025		P		41040		6953
1026		B		40960		6439
1027		B		41000		6194
1028		P		41160		6527
1029		B		41080		5893
1030		B		41120		5760
1031		I		41280		6952
1032		B		41200		5890
1033		B		41240		5633
1034		P		41400		6167
1035		B		41320		5639
1036		B		41360		5694
1037		P		41520		4465
1038		B		41440		5571
1039		B		41480		6375
1040		P		41640		2398
1041		B		41560		1390
1042		B		41600		1393
1043		I		41760		4034
1044		B		41680		1650
1045		B		41720		1681
1046		P		41880		2135
1047		B		41800		1443
1048		B		41840		1465
1049		P		42000		2239
1050		B		41920		1405
1051		B		41960		1500
1052		P		42120		2140
1053		B		42040		1688
1054		B		42080		1561
1055		I		42240		3866
1056		B		42160		1599
1057		B		42200		1497
1058		P		42360		1989
1059		B		42280		1347
1060		B		42320		1473
1061		P		42480		1933
1062		B		42400		1355
1063		B		42440		1415
1064		P		42600		2212
1065		B		42520		1420
1066		B		42560		1476
1067		I		42720		3955
1068		B		42640		1478
1069		B		42680		1452
1070		P		42840		2288
1071		B		42760		1498
1072		B		42800		1622
1073		P		42960		2175
1074		B		42880		1594
1075		B		42920		1691
1076		P		43080		2363
1077		B		43000		1623
1078		B		43040		1589
1079		I		43200		3583
1080		B		43120		1489
1081		B		43160		1466
1082		P		43320		2292
1083		B		43240		1414
1084		B		43280		1495
1085		P		43440		2252
1086		B		43360		1384
1087		B		43400		1486
1088		P		43560		2166
1089		B		43480		1617
1090		B		43520		1508
1091		I		43680		3381
1092		B		43600		1483
1093		B		43640		1292
1094		P		43800		1625
1095		B		43720		1124
1096		B		43760		1139
1097		P		43920		1589
1098		B		43840		1055
1099		B		43880		1041
1100		P		44040		1600
1101		B		43960		1011
1102		B		44000		1008
1103		I		44160		3140
1104		B		44080		1169
1105		B		44120		1207
1106		P		44280		1670
1107		B		44200		1146
1108		B		44240		1231
1109		P		44400		1484
1110		B		44320		1156
1111		B		44360		1053
1112		P		44520		1564
1113		B		44440		966
1114		B		44480		1040
1115		I		44640		2967
1116		B		44560		981
1117		B		44600		884
1118		P		44760		1493
1119		B		44680		979
1120		B		44720		945
1121		P		44880		1504
1122		B		44800		986
1123		B		44840		974
1124		P		45000		1354
1125		B		44920		954
1126		B		44960		972
1127		I		45120		3088
1128		B		45040		1024
1129		B		45080		1028
1130		P		45240		1513
1131		B		45160		963
1132		B		45200		1048
1133		P		45360		1649
1134		B		45280		1103
1135		B		45320		1127
1136		P		45480		1598
1137		B		45400		1070
1138		B		45440		1135
1139		I		45600		3260
1140		B		45520		1084
1141		B		45560		1023
1142		P		45720		1575
1143		B		45640		1130
1144		B		45680		1069
1145		P		45840		1585
1146		B		45760		1076
1147		B		45800		1055
1148		P		45960		1456
1149		B		45880		967
1150		B		45920		983
1151		I		46080		3311
1152		B		46000		1012
1153		B		46040		1122
1154		P		46200		1650
1155		B		46120		1120
1156		B		46160		1208
1157		P		46320		1654
1158		B		46240		1206
1159		B		46280		1193
1160		P		46440		1735
1161		B		46360		1125
1162		B		46400		1212
1163		I		46560		3377
1164		B		46480		1130
1165		B		46520		1144
1166		P		46680		2045
1167		B		46600		1285
1168		B		46640		1417
1169		P		46800		1799
1170		B		46720		1161
1171		B		46760		1167
1172		P		46920		1827
1173		B		46840		1195
1174		B		46880		1267
1175		I		47040		3629
1176		B		46960		1367
1177		B		47000		1324
1178		P		47160		1689
1179		B		47080		1370
1180		B		47120		1312
1181		P		47280		1578
1182		B		47200		1200
1183		B		47240		1180
1184		P		47400		1414
1185		B		47320		1076
1186		B		47360		959
1187		I		47520		3032
1188		B		47440		876
1189		B		47480		827
1190		P		47640		1197
1191		B		47560		823
1192		B		47600		804
1193		P		47760		1142
1194		B		47680		734
1195		B		47720		885
1196		P		47880		1333
1197		B		47800		808
1198		B		47840		801
1199		I		48000		2813
1200		B		47920		863
1201		B		47960		836
1202		P		48120		1570
1203		B		48040		842
1204		B		48080		1012
1205		P		48240		2073
1206		B		48160		1267
1207		B		48200		1193
1208		P		48360		2201
1209		B		48280		1197
1210		B		48320		1391
1211		I		48480		3453
1212		B		48400		1271
1213		B		48440		1362
1214		P		48600		2104
1215		B		48520		1348
1216		B		48560		1316
1217		P		48720		2327
1218		B		48640		1474
1219		B		48680		1514
1220		P		48840		2433
1221		B		48760		1657
1222		B		48800		1656
1223		I		48960		4053
1224		B		48880		1540
1225		B		48920		1508
1226		P		49080		2358
1227		B		49000		1582
1228		B		49040		1739
1229		P		49200		2449
1230		B		49120		1700
1231		B		49160		1718
1232		P		49320		2322
1233		B		49240		1643
1234		B		49280		1768
1235		I		49440		4279
1236		B		49360		1738
1237		B		49400		1670
1238		P		49560		2347
1239		B		49480		1744
1240		B		49520		1744
1241		P		49680		2739
1242		B		49600		1716
1243		B		49640		1747
1244		P		49800		2602
1245		B		49720		1594
1246		B		49760		1733
1247		I		49920		4637
1248		B		49840		1920
1249		B		49880		1976
1250		P		50040		2663
1251		B		49960		1898
1252		B		50000		1957
1253		P		50160		2755
1254		B		50080		1844
1255		B		50120		1954
1256		P		50280		2890
1257		B		50200		2056
1258		B		50240		2260
1259		I		50400		4838
1260		B		50320		1964
1261		B		50360		2146
1262		P		50520		2789
1263		B		50440		2100
1264		B		50480		1892
1265		P		50640		2812
1266		B		50560		2000
1267		B		50600		1999
1268		P		50760		2694
1269		B		50680		2041
1270		B		50720		2127
1271		I		50880		4926
1272		B		50800		1930
1273		B		50840		1904
1274		P		51000		2677
1275		B		50920		1989
1276		B		50960		2038
1277		P		51120		2972
1278		B		51040		2120
1279		B		51080		2331
1280		P		51240		3065
1281		B		51160		2354
1282		B		51200		227
1283		I		51360		4727
1284		B		51280		1979
1285		B		51320		1923
1286		P		51480		2579
1287		B		51400		2038
1288		B		51440		1910
1289		P		51600		2695
1290		B		51520		2039
1291		B		51560		2060
1292		P		51720		3018
1293		B		51640		1984
1294		B		51680		2243
1295		I		51840		5029
1296		B		51760		2134
1297		B		51800		2245
1298		P		51960		3129
1299		B		51880		2280
1300		B		51920		2344
1301		P		52080		3512
1302		B		52000		2401
1303		B		52040		2537
1304		P		52200		3668
1305		B		52120		2662
1306		B		52160		2765
1307		I		52320		5761
1308		B		52240		2909
1309		B		52280		2953
1310		P		52440		4258
1311		B		52360		2952
1312		B		52400		3044
1313		P		52560		4547
1314		B		52480		3493
1315		B		52520		3531
1316		P		52680		4607
1317		B		52600		3475
1318		B		52640		3425
1319		I		52800		6434
1320		B		52720		3280
1321		B		52760		3343
1322		P		52920		4463
1323		B		52840		3359
1324		B		52880		3654
1325		P		53040		4779
1326		B		52960		3771
1327		B		53000		3764
1328		P		53160		4462
1329		B		53080		3534
1330		B		53120		3782
1331		I		53280		6656
1332		B		53200		3816
1333		B		53240		3807
1334		P		53400		4552
1335		B		53320		3505
1336		B		53360		3669
1337		P		53520		4639
1338		B		53440		3668
1339		B		53480		3648
1340		P		53640		4765
1341		B		53560		3481
1342		B		53600		3905
1343		I		53760		6769
1344		B		53680		3510
1345		B		53720		3358
1346		P		53880		4861
1347		B		53800		3180
1348		B		53840		3268
1349		P		54000		4801
1350		B		53920		3528
1351		B		53960		3436
1352		P		54120		4519
1353		B		54040		3151
1354		B		54080		3420
1355		I		54240		6770
1356		B		54160		3695
1357		B		54200		3931
1358		P		54360		4864
1359		B		54280		3506
1360		B		54320		3512
1361		P		54480		4201
1362		B		54400		3735
1363		B		54440		3987
1364		P		54600		4673
1365		B		54520		3420
1366		B		54560		3811
1367		I		54720		6987
1368		B		54640		3474
1369		B		54680		3826
1370		P		54840		4553
1371		B		54760		3705
1372		B		54800		3717
1373		P		54960		4416
1374		B		54880		3520
1375		B		54920		3604
1376		P		55080		4340
1377		B		55000		3405
1378		B		55040		3241
1379		I		55200		6816
1380		B		55120		3394
1381		B		55160		3152
1382		P		55320		3994
1383		B		55240		2928
1384		B		55280		3006
1385		P		55440		4292
1386		B		55360		3602
1387		B		55400		3421
1388		P		55560		4234
1389		B		55480		3109
1390		B		55520		3420
1391		I		55680		6669
1392		B		55600		3073
1393		B		55640		3185
1394		P		55800		4664
